sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer
106159,2025-10-01,2025,10,Oct,Kerala,Kochi,Taigun,SUV,Petrol,19.26,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0
106160,2025-10-01,2025,10,Oct,Kerala,Kochi,Tiguan,SUV,Petrol,41.12,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,1
106161,2025-10-01,2025,10,Oct,Kerala,Kochi,Vento,Sedan,Petrol,13.61,46-55,Male,Salaried - Private,Loan/Finance,Exchange Mela,3,1
106162,2025-10-01,2025,10,Oct,Kerala,Kochi,Polo,Hatchback,Petrol,8.91,36-45,Female,Self-Employed/Business,Cash/Full Payment,Exchange Mela,4,0
106163,2025-10-01,2025,10,Oct,Kerala,Kochi,Polo,Hatchback,Petrol,9.26,18-25,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,1
106164,2025-10-01,2025,10,Oct,Kerala,Kochi,Polo,Hatchback,Petrol,9.12,26-35,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,4,0
106165,2025-10-01,2025,10,Oct,Kerala,Kochi,Polo,Hatchback,Petrol,10.81,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,1
106166,2025-10-01,2025,10,Oct,Kerala,Kochi,Polo,Hatchback,Petrol,9.95,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,1
106167,2025-10-01,2025,10,Oct,Kerala,Kochi,Polo,Hatchback,Petrol,9.33,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106168,2025-10-01,2025,10,Oct,Kerala,Kochi,Ameo,Sedan,Petrol,9.25,36-45,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,0
106169,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.22,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1
106170,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,16.88,36-45,Male,Salaried - Private,Loan/Finance,Referral,4,0
106171,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.24,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,0
106172,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,16.55,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
106173,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.66,46-55,Male,Self-Employed/Business,Cash/Full Payment,Referral,4,1
106174,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Taigun,SUV,Petrol,17.61,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,2,0
106175,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Taigun,SUV,Petrol,17.41,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106176,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Taigun,SUV,Petrol,17.78,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0
106177,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.46,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
106178,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Taigun,SUV,Petrol,17.57,26-35,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
106179,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Tiguan,SUV,Petrol,35.47,26-35,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,0
106180,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,8.97,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
106181,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,8.3,46-55,Female,Salaried - Private,Loan/Finance,Referral,2,1
106182,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,9.66,46-55,Male,Salaried - Private,Loan/Finance,Referral,5,0
106183,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,8.11,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,1,0
106184,2025-10-01,2025,10,Oct,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,9.75,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,3,1
106185,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,16.51,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
106186,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,17.54,46-55,Male,Salaried - Private,Loan/Finance,Referral,4,0
106187,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,16.55,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
106188,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,16.01,26-35,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,3,1
106189,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,16.53,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,1
106190,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,16.52,36-45,Female,Salaried - Private,Cash/Full Payment,Auto Expo/Event,3,0
106191,2025-10-01,2025,10,Oct,Haryana,Gurugram,Virtus,Sedan,Petrol,15.99,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106192,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,18.25,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,0
106193,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,18.26,36-45,Male,Self-Employed/Business,Cash/Full Payment,Auto Expo/Event,2,0
106194,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,17.11,26-35,Female,Self-Employed/Business,Loan/Finance,Auto Expo/Event,4,0
106195,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,16.92,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106196,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,15.92,18-25,Male,Salaried - Private,Loan/Finance,Exchange Mela,3,0
106197,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,15.45,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
106198,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,18.16,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,3,0
106199,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,15.19,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,4,0
106200,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,16.98,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,1
106201,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,17.02,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,1,0
106202,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,17.44,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,1,0
106203,2025-10-01,2025,10,Oct,Haryana,Gurugram,Taigun,SUV,Petrol,18.39,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,4,0
106204,2025-10-01,2025,10,Oct,Haryana,Gurugram,Tiguan,SUV,Petrol,37.48,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0
106205,2025-10-01,2025,10,Oct,Haryana,Gurugram,Vento,Sedan,Petrol,14.79,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0
106206,2025-10-01,2025,10,Oct,Haryana,Gurugram,Vento,Sedan,Petrol,15.57,26-35,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0
106207,2025-10-01,2025,10,Oct,Haryana,Gurugram,Vento,Sedan,Petrol,13.93,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
106208,2025-10-01,2025,10,Oct,Haryana,Gurugram,Vento,Sedan,Petrol,12.85,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
106209,2025-10-01,2025,10,Oct,Haryana,Gurugram,Vento,Sedan,Petrol,15.08,46-55,Male,Salaried - Government,Loan/Finance,Referral,3,0
106210,2025-10-01,2025,10,Oct,Haryana,Gurugram,Vento,Sedan,Petrol,14.24,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0
106211,2025-10-01,2025,10,Oct,Haryana,Gurugram,Polo,Hatchback,Petrol,9.26,36-45,Female,Salaried - Private,Loan/Finance,Referral,4,1
106212,2025-10-01,2025,10,Oct,Haryana,Gurugram,Polo,Hatchback,Petrol,9.33,18-25,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,1
106213,2025-10-01,2025,10,Oct,Haryana,Gurugram,Polo,Hatchback,Petrol,9.42,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0
106214,2025-10-01,2025,10,Oct,Haryana,Gurugram,Polo,Hatchback,Petrol,8.81,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,5,1
106215,2025-10-01,2025,10,Oct,Haryana,Gurugram,Polo,Hatchback,Petrol,8.44,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106216,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,16.9,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,4,0
106217,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,17.79,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,1
106218,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,15.9,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106219,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,17.42,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,1
106220,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Tiguan,SUV,Petrol,37.95,56-65,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
106221,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Tiguan,SUV,Petrol,42.04,46-55,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
106222,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Polo,Hatchback,Petrol,9.95,46-55,Female,Salaried - Private,Loan/Finance,Referral,4,0
106223,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Polo,Hatchback,Petrol,9.44,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1
106224,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Polo,Hatchback,Petrol,9.86,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0
106225,2025-10-01,2025,10,Oct,Andhra Pradesh,Vijayawada,Ameo,Sedan,Petrol,9.99,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106226,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.53,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
106227,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.6,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
106228,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.88,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
106229,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.73,46-55,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,1,1
106230,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.84,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
106231,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.33,46-55,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
106232,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.34,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106233,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,17.08,26-35,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
106234,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.02,18-25,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0
106235,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,14.49,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
106236,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.83,56-65,Male,Retired,Loan/Finance,Showroom Walk-in,4,0
106237,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.81,36-45,Female,Self-Employed/Business,Loan/Finance,Referral,5,0
106238,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.86,46-55,Male,Retired,Loan/Finance,Showroom Walk-in,1,0
106239,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.82,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106240,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.76,46-55,Male,Salaried - Government,Loan/Finance,Exchange Mela,4,0
106241,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.02,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
106242,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.53,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,1,0
106243,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.5,26-35,Male,Salaried - Government,Loan/Finance,Online Enquiry,3,0
106244,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.62,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106245,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.26,46-55,Female,Salaried - Government,Loan/Finance,Online Enquiry,4,1
106246,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.17,46-55,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
106247,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.83,65+,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
106248,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.62,18-25,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,4,1
106249,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.45,36-45,Male,Salaried - Government,Cash/Full Payment,Auto Expo/Event,5,0
106250,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.4,65+,Male,Self-Employed/Business,Cash/Full Payment,Auto Expo/Event,5,0
106251,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.3,36-45,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0
106252,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.77,18-25,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,5,0
106253,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.06,26-35,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106254,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.91,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,1,0
106255,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Vento,Sedan,Petrol,14.56,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
106256,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Vento,Sedan,Petrol,13.92,46-55,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,2,0
106257,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.18,36-45,Female,Salaried - Private,Loan/Finance,Referral,5,1
106258,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.71,26-35,Female,Salaried - Government,Loan/Finance,Auto Expo/Event,3,0
106259,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.37,26-35,Male,Salaried - Government,Loan/Finance,Referral,5,1
106260,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.83,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
106261,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.34,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
106262,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Ameo,Sedan,Petrol,9.79,26-35,Female,Salaried - Private,Loan/Finance,Referral,1,0
106263,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Ameo,Sedan,Petrol,10.22,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
106264,2025-11-01,2025,11,Nov,Maharashtra,Mumbai,Ameo,Sedan,Petrol,10.5,46-55,Male,Salaried - Private,Cash/Full Payment,Referral,4,0
106265,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,16.49,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,1
106266,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,16.52,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0
106267,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,16.94,26-35,Male,Salaried - Government,Loan/Finance,Referral,4,0
106268,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,16.11,36-45,Male,Salaried - Private,Loan/Finance,Referral,3,0
106269,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,15.8,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,3,0
106270,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,17.04,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,5,0
106271,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,17.16,26-35,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,4,0
106272,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,16.07,36-45,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,2,1
106273,2025-11-01,2025,11,Nov,Maharashtra,Pune,Virtus,Sedan,Petrol,17.12,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,0
106274,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,16.32,36-45,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,0
106275,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,18.06,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0
106276,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,18.93,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0
106277,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,15.11,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
106278,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,16.69,56-65,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0
106279,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,16.97,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
106280,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,15.75,36-45,Male,Salaried - Private,Loan/Finance,Referral,2,0
106281,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,16.22,36-45,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0
106282,2025-11-01,2025,11,Nov,Maharashtra,Pune,Taigun,SUV,Petrol,17.35,36-45,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
106283,2025-11-01,2025,11,Nov,Maharashtra,Pune,Tiguan,SUV,Petrol,39.46,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,5,0
106284,2025-11-01,2025,11,Nov,Maharashtra,Pune,Tiguan,SUV,Petrol,37.94,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,1,0
106285,2025-11-01,2025,11,Nov,Maharashtra,Pune,Vento,Sedan,Petrol,15.22,65+,Female,Salaried - Private,Loan/Finance,Referral,4,0
106286,2025-11-01,2025,11,Nov,Maharashtra,Pune,Polo,Hatchback,Petrol,9.77,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
106287,2025-11-01,2025,11,Nov,Maharashtra,Pune,Polo,Hatchback,Petrol,9.53,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106288,2025-11-01,2025,11,Nov,Maharashtra,Pune,Polo,Hatchback,Petrol,9.18,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,2,0
106289,2025-11-01,2025,11,Nov,Maharashtra,Pune,Polo,Hatchback,Petrol,9.5,36-45,Male,Salaried - Government,Loan/Finance,Referral,4,0
106290,2025-11-01,2025,11,Nov,Maharashtra,Pune,Polo,Hatchback,Petrol,10.39,26-35,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,1,0
106291,2025-11-01,2025,11,Nov,Maharashtra,Pune,Polo,Hatchback,Petrol,9.34,46-55,Male,Salaried - Private,Loan/Finance,Referral,5,1
106292,2025-11-01,2025,11,Nov,Maharashtra,Pune,Ameo,Sedan,Petrol,9.72,26-35,Male,Salaried - Government,Loan/Finance,Referral,5,0
106293,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Virtus,Sedan,Petrol,15.81,26-35,Male,Salaried - Private,Loan/Finance,Referral,3,0
106294,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Virtus,Sedan,Petrol,16.71,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,1
106295,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Virtus,Sedan,Petrol,14.92,56-65,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,0
106296,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Virtus,Sedan,Petrol,15.0,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,1
106297,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Virtus,Sedan,Petrol,14.47,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106298,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Virtus,Sedan,Petrol,15.94,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1
106299,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,16.54,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,0
106300,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.35,56-65,Female,Self-Employed/Business,Loan/Finance,Referral,4,0
106301,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.23,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
106302,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.68,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,3,0
106303,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.27,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,0
106304,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.05,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,5,0
106305,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Taigun,SUV,Petrol,16.04,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,1
106306,2025-11-01,2025,11,Nov,Maharashtra,Nagpur,Ameo,Sedan,Petrol,9.08,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
106307,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,15.58,46-55,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1
106308,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,14.85,26-35,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,0
106309,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,17.28,26-35,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
106310,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,14.95,56-65,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,4,1
106311,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,16.24,26-35,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
106312,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,15.61,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
106313,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,13.68,26-35,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,2,0
106314,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,17.28,26-35,Male,Self-Employed/Business,Cash/Full Payment,Referral,3,0
106315,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,14.93,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,4,1
106316,2025-11-01,2025,11,Nov,Delhi,New Delhi,Virtus,Sedan,Petrol,14.51,46-55,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
106317,2025-11-01,2025,11,Nov,Delhi,New Delhi,Taigun,SUV,Petrol,18.44,46-55,Male,Self-Employed/Business,Cash/Full Payment,Auto Expo/Event,3,1
