sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer,revenue_lakh,revenue_rs,quarter,month_year
106625,2025-11-01,2025,11,Nov,Andhra Pradesh,Vijayawada,Polo,Hatchback,Petrol,8.75,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,8.75,875000.0,4,Nov-2025
106626,2025-11-01,2025,11,Nov,Andhra Pradesh,Vijayawada,Polo,Hatchback,Petrol,9.15,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,3,0,9.15,915000.0,4,Nov-2025
106627,2025-11-01,2025,11,Nov,Andhra Pradesh,Vijayawada,Polo,Hatchback,Petrol,8.74,46-55,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,4,0,8.74,874000.0,4,Nov-2025
106628,2025-11-01,2025,11,Nov,Andhra Pradesh,Vijayawada,Ameo,Sedan,Petrol,10.14,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,10.14,1014000.0,4,Nov-2025
106629,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.06,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.06,1605999.9999999998,4,Dec-2025
106630,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.18,56-65,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,5,1,15.18,1518000.0,4,Dec-2025
106631,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.61,36-45,Male,Salaried - Private,Loan/Finance,Referral,1,0,16.61,1661000.0,4,Dec-2025
106632,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Virtus,Sedan,Petrol,17.56,65+,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Exchange Mela,5,0,17.56,1755999.9999999998,4,Dec-2025
106633,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.08,65+,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0,15.08,1508000.0,4,Dec-2025
106634,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.86,26-35,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,4,0,16.86,1686000.0,4,Dec-2025
106635,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,15.59,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,1,0,15.59,1559000.0,4,Dec-2025
106636,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.61,65+,Male,Salaried - Government,Cash/Full Payment,Online Enquiry,5,0,18.61,1861000.0,4,Dec-2025
106637,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.98,46-55,Female,Salaried - Private,Loan/Finance,Referral,4,0,18.98,1898000.0,4,Dec-2025
106638,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.2,36-45,Male,Salaried - Government,Loan/Finance,Online Enquiry,2,1,18.2,1820000.0,4,Dec-2025
106639,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.89,26-35,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,5,0,16.89,1689000.0,4,Dec-2025
106640,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.15,36-45,Female,Self-Employed/Business,Loan/Finance,Referral,5,0,17.15,1714999.9999999998,4,Dec-2025
106641,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.36,26-35,Female,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0,16.36,1636000.0,4,Dec-2025
106642,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.35,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,1,9.35,935000.0,4,Dec-2025
106643,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,8.84,26-35,Female,Salaried - Private,Cash/Full Payment,Referral,5,0,8.84,884000.0,4,Dec-2025
106644,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,8.71,26-35,Male,Retired,Loan/Finance,Showroom Walk-in,4,1,8.71,871000.0000000001,4,Dec-2025
106645,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,10.4,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0,10.4,1040000.0,4,Dec-2025
106646,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,8.89,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,8.89,889000.0,4,Dec-2025
106647,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.79,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.79,978999.9999999999,4,Dec-2025
106648,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.1,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0,9.1,910000.0,4,Dec-2025
106649,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,7.65,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,7.65,765000.0,4,Dec-2025
106650,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Polo,Hatchback,Petrol,10.33,18-25,Male,Salaried - Government,Cash/Full Payment,Exchange Mela,3,0,10.33,1033000.0,4,Dec-2025
106651,2025-12-01,2025,12,Dec,Maharashtra,Mumbai,Ameo,Sedan,Petrol,9.62,18-25,Male,Salaried - Private,Loan/Finance,Referral,4,0,9.62,961999.9999999999,4,Dec-2025
106652,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,15.82,26-35,Male,Salaried - Government,Cash/Full Payment,Referral,5,0,15.82,1582000.0,4,Dec-2025
106653,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,15.22,46-55,Female,Salaried - Government,Cash/Full Payment,Referral,4,0,15.22,1522000.0,4,Dec-2025
106654,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,15.37,26-35,Female,Salaried - Private,Cash/Full Payment,Referral,1,0,15.37,1537000.0,4,Dec-2025
106655,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,17.51,26-35,Male,Self-Employed/Business,Cash/Full Payment,Referral,3,0,17.51,1751000.0000000002,4,Dec-2025
106656,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,15.4,36-45,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,1,15.4,1540000.0,4,Dec-2025
106657,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,14.63,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,3,0,14.63,1463000.0,4,Dec-2025
106658,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,17.62,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,4,1,17.62,1762000.0,4,Dec-2025
106659,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,16.21,36-45,Female,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,0,16.21,1621000.0,4,Dec-2025
106660,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,16.13,46-55,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,4,0,16.13,1613000.0,4,Dec-2025
106661,2025-12-01,2025,12,Dec,Maharashtra,Pune,Virtus,Sedan,Petrol,16.96,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1,16.96,1696000.0,4,Dec-2025
106662,2025-12-01,2025,12,Dec,Maharashtra,Pune,Taigun,SUV,Petrol,16.76,36-45,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,1,1,16.76,1676000.0000000002,4,Dec-2025
106663,2025-12-01,2025,12,Dec,Maharashtra,Pune,Taigun,SUV,Petrol,16.58,26-35,Female,Retired,Cash/Full Payment,Online Enquiry,4,0,16.58,1657999.9999999998,4,Dec-2025
106664,2025-12-01,2025,12,Dec,Maharashtra,Pune,Taigun,SUV,Petrol,19.01,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,2,0,19.01,1901000.0000000002,4,Dec-2025
106665,2025-12-01,2025,12,Dec,Maharashtra,Pune,Taigun,SUV,Petrol,16.53,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,16.53,1653000.0,4,Dec-2025
106666,2025-12-01,2025,12,Dec,Maharashtra,Pune,Taigun,SUV,Petrol,16.29,36-45,Male,Salaried - Government,Loan/Finance,Referral,5,0,16.29,1629000.0,4,Dec-2025
106667,2025-12-01,2025,12,Dec,Maharashtra,Pune,Taigun,SUV,Petrol,15.7,46-55,Male,Retired,Cash/Full Payment,Showroom Walk-in,5,0,15.7,1570000.0,4,Dec-2025
106668,2025-12-01,2025,12,Dec,Maharashtra,Pune,Tiguan,SUV,Petrol,38.44,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,1,38.44,3844000.0,4,Dec-2025
106669,2025-12-01,2025,12,Dec,Maharashtra,Pune,Vento,Sedan,Petrol,14.31,56-65,Male,Salaried - Private,Loan/Finance,Referral,3,0,14.31,1431000.0,4,Dec-2025
106670,2025-12-01,2025,12,Dec,Maharashtra,Pune,Polo,Hatchback,Petrol,9.59,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,9.59,959000.0,4,Dec-2025
106671,2025-12-01,2025,12,Dec,Maharashtra,Pune,Ameo,Sedan,Petrol,9.98,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,9.98,998000.0,4,Dec-2025
106672,2025-12-01,2025,12,Dec,Maharashtra,Pune,Ameo,Sedan,Petrol,9.75,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,9.75,975000.0,4,Dec-2025
106673,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Virtus,Sedan,Petrol,16.07,36-45,Male,Salaried - Private,Loan/Finance,Referral,4,1,16.07,1607000.0,4,Dec-2025
106674,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Virtus,Sedan,Petrol,16.99,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,16.99,1698999.9999999998,4,Dec-2025
106675,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Virtus,Sedan,Petrol,18.64,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,18.64,1864000.0,4,Dec-2025
106676,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Taigun,SUV,Petrol,16.86,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0,16.86,1686000.0,4,Dec-2025
106677,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.3,26-35,Male,Self-Employed/Business,Cash/Full Payment,Exchange Mela,2,0,17.3,1730000.0,4,Dec-2025
106678,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.32,26-35,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,4,0,17.32,1732000.0,4,Dec-2025
106679,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Taigun,SUV,Petrol,16.66,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,0,16.66,1666000.0,4,Dec-2025
106680,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.38,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,1,17.38,1738000.0,4,Dec-2025
106681,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Taigun,SUV,Petrol,17.99,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,17.99,1798999.9999999998,4,Dec-2025
106682,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Polo,Hatchback,Petrol,10.14,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1,10.14,1014000.0,4,Dec-2025
106683,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Polo,Hatchback,Petrol,10.0,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,2,0,10.0,1000000.0,4,Dec-2025
106684,2025-12-01,2025,12,Dec,Maharashtra,Nagpur,Ameo,Sedan,Petrol,10.01,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Exchange Mela,5,0,10.01,1001000.0,4,Dec-2025
106685,2025-12-01,2025,12,Dec,Delhi,New Delhi,Virtus,Sedan,Petrol,15.33,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,15.33,1533000.0,4,Dec-2025
106686,2025-12-01,2025,12,Dec,Delhi,New Delhi,Virtus,Sedan,Petrol,16.59,46-55,Female,Salaried - Private,Loan/Finance,Online Enquiry,2,1,16.59,1659000.0,4,Dec-2025
106687,2025-12-01,2025,12,Dec,Delhi,New Delhi,Virtus,Sedan,Petrol,15.9,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0,15.9,1590000.0,4,Dec-2025
106688,2025-12-01,2025,12,Dec,Delhi,New Delhi,Virtus,Sedan,Petrol,15.2,65+,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1,15.2,1520000.0,4,Dec-2025
106689,2025-12-01,2025,12,Dec,Delhi,New Delhi,Virtus,Sedan,Petrol,15.79,18-25,Male,Salaried - Private,Cash/Full Payment,Auto Expo/Event,3,1,15.79,1579000.0,4,Dec-2025
106690,2025-12-01,2025,12,Dec,Delhi,New Delhi,Virtus,Sedan,Petrol,15.17,46-55,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,4,0,15.17,1517000.0,4,Dec-2025
106691,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,17.79,46-55,Male,Salaried - Government,Loan/Finance,Referral,2,0,17.79,1779000.0,4,Dec-2025
106692,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,15.82,26-35,Male,Salaried - Government,Loan/Finance,Exchange Mela,5,0,15.82,1582000.0,4,Dec-2025
106693,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,17.12,26-35,Male,Salaried - Government,Loan/Finance,Exchange Mela,3,0,17.12,1712000.0,4,Dec-2025
106694,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,15.5,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,15.5,1550000.0,4,Dec-2025
106695,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,16.85,36-45,Male,Salaried - Government,Loan/Finance,Auto Expo/Event,3,0,16.85,1685000.0000000002,4,Dec-2025
106696,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,17.0,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0,17.0,1700000.0,4,Dec-2025
106697,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,18.7,26-35,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,0,18.7,1870000.0,4,Dec-2025
106698,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,16.6,36-45,Female,Self-Employed/Business,Loan/Finance,Referral,5,0,16.6,1660000.0000000002,4,Dec-2025
106699,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,17.46,18-25,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,17.46,1746000.0,4,Dec-2025
106700,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,17.51,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0,17.51,1751000.0000000002,4,Dec-2025
106701,2025-12-01,2025,12,Dec,Delhi,New Delhi,Taigun,SUV,Petrol,16.32,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.32,1632000.0,4,Dec-2025
106702,2025-12-01,2025,12,Dec,Delhi,New Delhi,Tiguan,SUV,Petrol,35.93,46-55,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,35.93,3593000.0,4,Dec-2025
106703,2025-12-01,2025,12,Dec,Delhi,New Delhi,Tiguan,SUV,Petrol,37.04,56-65,Female,Salaried - Private,Loan/Finance,Referral,4,1,37.04,3704000.0,4,Dec-2025
106704,2025-12-01,2025,12,Dec,Delhi,New Delhi,Vento,Sedan,Petrol,14.34,46-55,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0,14.34,1434000.0,4,Dec-2025
106705,2025-12-01,2025,12,Dec,Delhi,New Delhi,Vento,Sedan,Petrol,13.74,26-35,Male,Retired,Loan/Finance,Referral,5,0,13.74,1374000.0,4,Dec-2025
106706,2025-12-01,2025,12,Dec,Delhi,New Delhi,Polo,Hatchback,Petrol,10.04,65+,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0,10.04,1003999.9999999999,4,Dec-2025
106707,2025-12-01,2025,12,Dec,Delhi,New Delhi,Polo,Hatchback,Petrol,8.76,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,8.76,876000.0,4,Dec-2025
106708,2025-12-01,2025,12,Dec,Delhi,New Delhi,Polo,Hatchback,Petrol,8.74,36-45,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,8.74,874000.0,4,Dec-2025
106709,2025-12-01,2025,12,Dec,Delhi,New Delhi,Ameo,Sedan,Petrol,9.18,65+,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,9.18,918000.0,4,Dec-2025
106710,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,16.28,65+,Male,Salaried - Private,Loan/Finance,Referral,4,0,16.28,1628000.0,4,Dec-2025
106711,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,17.4,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,3,0,17.4,1739999.9999999998,4,Dec-2025
106712,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.25,46-55,Female,Salaried - Private,Loan/Finance,Online Enquiry,4,0,14.25,1425000.0,4,Dec-2025
106713,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.98,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,14.98,1498000.0,4,Dec-2025
106714,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.39,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,14.39,1439000.0,4,Dec-2025
106715,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,15.57,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,0,15.57,1557000.0,4,Dec-2025
106716,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,16.73,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,16.73,1673000.0,4,Dec-2025
106717,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Virtus,Sedan,Petrol,14.79,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,2,0,14.79,1479000.0,4,Dec-2025
106718,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.42,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,5,1,17.42,1742000.0000000002,4,Dec-2025
106719,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,18.54,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,3,0,18.54,1854000.0,4,Dec-2025
106720,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.68,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,1,1,16.68,1668000.0,4,Dec-2025
106721,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.61,26-35,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,4,0,16.61,1661000.0,4,Dec-2025
106722,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,17.99,26-35,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,1,17.99,1798999.9999999998,4,Dec-2025
106723,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,14.72,36-45,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,1,14.72,1472000.0,4,Dec-2025
106724,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,16.08,18-25,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,16.08,1607999.9999999998,4,Dec-2025
106725,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Taigun,SUV,Petrol,18.06,36-45,Female,Salaried - Private,Loan/Finance,Referral,5,0,18.06,1805999.9999999998,4,Dec-2025
106726,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Tiguan,SUV,Petrol,42.92,36-45,Male,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0,42.92,4292000.0,4,Dec-2025
106727,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Tiguan,SUV,Petrol,34.33,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,1,34.33,3433000.0,4,Dec-2025
106728,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Vento,Sedan,Petrol,13.61,26-35,Female,Retired,Loan/Finance,Showroom Walk-in,3,1,13.61,1361000.0,4,Dec-2025
106729,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.03,36-45,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,1,9.03,902999.9999999999,4,Dec-2025
106730,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.2,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,9.2,919999.9999999999,4,Dec-2025
106731,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.62,36-45,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,2,1,9.62,961999.9999999999,4,Dec-2025
106732,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Polo,Hatchback,Petrol,10.18,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,3,0,10.18,1018000.0,4,Dec-2025
106733,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.63,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.63,963000.0000000001,4,Dec-2025
106734,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Polo,Hatchback,Petrol,9.48,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,1,0,9.48,948000.0,4,Dec-2025
106735,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Ameo,Sedan,Petrol,9.14,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,9.14,914000.0,4,Dec-2025
106736,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Ameo,Sedan,Petrol,9.79,26-35,Female,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,3,0,9.79,978999.9999999999,4,Dec-2025
106737,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Ameo,Sedan,Petrol,9.79,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,9.79,978999.9999999999,4,Dec-2025
106738,2025-12-01,2025,12,Dec,Karnataka,Bengaluru,Ameo,Sedan,Petrol,9.28,65+,Male,Retired,Loan/Finance,Online Enquiry,3,0,9.28,927999.9999999999,4,Dec-2025
106739,2025-12-01,2025,12,Dec,Karnataka,Mysuru,Virtus,Sedan,Petrol,15.26,46-55,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,3,0,15.26,1526000.0,4,Dec-2025
106740,2025-12-01,2025,12,Dec,Karnataka,Mysuru,Virtus,Sedan,Petrol,15.03,26-35,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,3,0,15.03,1503000.0,4,Dec-2025
106741,2025-12-01,2025,12,Dec,Karnataka,Mysuru,Virtus,Sedan,Petrol,15.73,46-55,Female,Self-Employed/Business,Loan/Finance,Referral,5,0,15.73,1573000.0,4,Dec-2025
106742,2025-12-01,2025,12,Dec,Karnataka,Mysuru,Taigun,SUV,Petrol,17.59,46-55,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1,17.59,1759000.0,4,Dec-2025
106743,2025-12-01,2025,12,Dec,Karnataka,Mysuru,Polo,Hatchback,Petrol,8.89,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,8.89,889000.0,4,Dec-2025
106744,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.64,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,15.64,1564000.0,4,Dec-2025
106745,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,17.83,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,2,0,17.83,1782999.9999999998,4,Dec-2025
106746,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,14.54,26-35,Male,Salaried - Government,Cash/Full Payment,Online Enquiry,3,1,14.54,1454000.0,4,Dec-2025
106747,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,16.26,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,16.26,1626000.0000000002,4,Dec-2025
106748,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,15.74,18-25,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0,15.74,1574000.0,4,Dec-2025
106749,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,16.03,36-45,Female,Self-Employed/Business,Loan/Finance,Referral,2,0,16.03,1603000.0,4,Dec-2025
106750,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Virtus,Sedan,Petrol,16.9,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,16.9,1689999.9999999998,4,Dec-2025
106751,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.18,46-55,Male,Salaried - Private,Loan/Finance,Exchange Mela,4,1,17.18,1718000.0,4,Dec-2025
106752,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.68,36-45,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,4,0,17.68,1768000.0,4,Dec-2025
106753,2025-12-01,2025,12,Dec,Tamil Nadu,Chennai,Taigun,SUV,Petrol,17.92,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0,17.92,1792000.0000000002,4,Dec-2025
